3,BL_0,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,BL_7,BL_8,BL_9,BL_10,BL_11,BL_12,BL_13,BL_14,BL_15,BL_16,BL_17,BL_18,BL_19,BL_20,BL_21,BL_22,BL_23,BL_24,BL_25,BL_26,BL_27,BL_28,BL_29,BL_30,BL_31
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
WL_0,12617342.2856576,1521078.0619574538,11787913.073658228,3235517.8246587603,3860141.2215633458,4828332.044720561,11810923.181658002,101003234.79119748,25803121.999075983,5555241.236392594,49034680.58376597,3668357.278611686,1829044.6186162103,21277338.657903288,3285961.210852244,3055727.554654825,2785104.754881119,3643919.521110192,3963292.805209399,4230835.08187141,5469772.102502164,9933714.13392293,2404780.1058058664,4387139.7824349925,14684688.081685474,2348884.1653514686,12476337.494236428,4991311.959264744,7294809.312228076,17363393.05393379,5635382.057234208,2419026.1807007533
